PERMNO,date,TICKER,RET,RETX
24205,29-02-2016,NEE,0.017724,0.009936
24205,31-03-2016,NEE,0.048927,0.048927
24205,29-04-2016,NEE,-0.006422,-0.006422
24205,31-05-2016,NEE,0.029002,0.021602
24205,30-06-2016,NEE,0.085581,0.085581
24205,29-07-2016,NEE,-0.016181,-0.016181
24205,31-08-2016,NEE,-0.05051,-0.057292
24205,30-09-2016,NEE,0.011411,0.011411
24205,31-10-2016,NEE,0.046436,0.046436
24205,30-11-2016,NEE,-0.100781,-0.107578
24205,30-12-2016,NEE,0.045785,0.045785
24205,31-01-2017,NEE,0.03566,0.03566
24205,28-02-2017,NEE,0.066784,0.058843
24205,31-03-2017,NEE,-0.020076,-0.020076
24205,28-04-2017,NEE,0.04043,0.04043
24205,31-05-2017,NEE,0.066356,0.059
24205,30-06-2017,NEE,-0.009262,-0.009262
24205,31-07-2017,NEE,0.042532,0.042532
24205,31-08-2017,NEE,0.036981,0.030255
24205,29-09-2017,NEE,-0.02631,-0.02631
24205,31-10-2017,NEE,0.058137,0.058137
24205,30-11-2017,NEE,0.025488,0.019153
24205,29-12-2017,NEE,-0.011706,-0.011706
24205,31-01-2018,NEE,0.014277,0.014277
24205,28-02-2018,NEE,-0.032572,-0.039578
24205,29-03-2018,NEE,0.07348,0.07348
24205,30-04-2018,NEE,0.003551,0.003551
24205,31-05-2018,NEE,0.011592,0.011592
24205,29-06-2018,NEE,0.014052,0.007358
24205,31-07-2018,NEE,0.003053,0.003053
24205,31-08-2018,NEE,0.021905,0.01528
24205,28-09-2018,NEE,-0.014697,-0.014697
24205,31-10-2018,NEE,0.029236,0.029236
24205,30-11-2018,NEE,0.059826,0.053391
24205,31-12-2018,NEE,-0.043421,-0.043421
24205,31-01-2019,NEE,0.029686,0.029686
24205,28-02-2019,NEE,0.055816,0.048832
24205,29-03-2019,NEE,0.029832,0.029832
24205,30-04-2019,NEE,0.005793,0.005793
24205,31-05-2019,NEE,0.025818,0.019389
24205,28-06-2019,NEE,0.03355,0.03355
24205,31-07-2019,NEE,0.011276,0.011276
24205,30-08-2019,NEE,0.063523,0.057489
24205,30-09-2019,NEE,0.063493,0.063493
24205,31-10-2019,NEE,0.022962,0.022962
24205,29-11-2019,NEE,-0.01372,-0.018964
24205,31-12-2019,NEE,0.035668,0.035668
24205,31-01-2020,NEE,0.107532,0.107532
24205,28-02-2020,NEE,-0.052349,-0.057569
24205,31-03-2020,NEE,-0.04803,-0.04803
24205,30-04-2020,NEE,-0.039481,-0.039481
24205,29-05-2020,NEE,0.105746,0.105746
24205,30-06-2020,NEE,-0.054743,-0.060221
24205,31-07-2020,NEE,0.168756,0.168756
24205,31-08-2020,NEE,-0.000463,-0.005451
24205,30-09-2020,NEE,-0.005767,-0.005767
24205,30-10-2020,NEE,0.055051,0.055051
24205,30-11-2020,NEE,0.009971,0.005191
24205,31-12-2020,NEE,0.048376,0.048376
24205,29-01-2021,NEE,0.048218,0.048218
24205,26-02-2021,NEE,-0.08662,-0.091381
24205,31-03-2021,NEE,0.028987,0.028987
24205,30-04-2021,NEE,0.025129,0.025129
24205,28-05-2021,NEE,-0.055348,-0.055348
24205,30-06-2021,NEE,0.006078,0.000819
24205,30-07-2021,NEE,0.063046,0.063046
24205,31-08-2021,NEE,0.083119,0.078177
24205,30-09-2021,NEE,-0.065127,-0.065127
24205,29-10-2021,NEE,0.08673,0.08673
24205,30-11-2021,NEE,0.021505,0.016993
24205,31-12-2021,NEE,0.075824,0.075824
24205,31-01-2022,NEE,-0.163239,-0.163239
24205,28-02-2022,NEE,0.00736,0.00192
24205,31-03-2022,NEE,0.082279,0.082279
24205,29-04-2022,NEE,-0.16161,-0.16161
24205,31-05-2022,NEE,0.07174,0.065756
24205,30-06-2022,NEE,0.023385,0.023385
24205,29-07-2022,NEE,0.090757,0.090757
24205,31-08-2022,NEE,0.011777,0.006746
24205,30-09-2022,NEE,-0.07818,-0.07818
24205,31-10-2022,NEE,-0.011606,-0.011606
24205,30-11-2022,NEE,0.098387,0.092903
24205,30-12-2022,NEE,-0.012987,-0.012987
24205,31-01-2023,NEE,-0.107297,-0.107297
24205,28-02-2023,NEE,-0.041974,-0.048238
24205,31-03-2023,NEE,0.085175,0.085175
24205,28-04-2023,NEE,-0.005838,-0.005838
24205,31-05-2023,NEE,-0.035267,-0.041368
24205,30-06-2023,NEE,0.010073,0.010073
24205,31-07-2023,NEE,-0.012129,-0.012129
24205,31-08-2023,NEE,-0.082299,-0.088677
24205,29-09-2023,NEE,-0.142365,-0.142365
24205,31-10-2023,NEE,0.01763,0.01763
24205,30-11-2023,NEE,0.011621,0.003602
24205,29-12-2023,NEE,0.038113,0.038113
25785,31-01-2014,F,-0.022359,-0.03046
25785,28-02-2014,F,0.028743,0.028743
25785,31-03-2014,F,0.013645,0.013645
25785,30-04-2014,F,0.043269,0.035256
25785,30-05-2014,F,0.017957,0.017957
25785,30-06-2014,F,0.048662,0.048662
25785,31-07-2014,F,-0.00551,-0.012761
25785,29-08-2014,F,0.022914,0.022914
25785,30-09-2014,F,-0.150488,-0.150488
25785,31-10-2014,F,-0.038878,-0.047329
25785,28-11-2014,F,0.116395,0.116395
25785,31-12-2014,F,-0.014622,-0.014622
25785,30-01-2015,F,-0.04129,-0.050968
25785,27-02-2015,F,0.110809,0.110809
25785,31-03-2015,F,-0.01224,-0.01224
25785,30-04-2015,F,-0.011772,-0.021066
25785,29-05-2015,F,-0.039873,-0.039873
25785,30-06-2015,F,-0.010547,-0.010547
25785,31-07-2015,F,-0.001999,-0.011992
25785,31-08-2015,F,-0.064734,-0.064734
25785,30-09-2015,F,-0.021629,-0.021629
25785,30-10-2015,F,0.102432,0.091378
25785,30-11-2015,F,-0.032411,-0.032411
25785,31-12-2015,F,-0.016748,-0.016748
25785,29-01-2016,F,-0.124202,-0.152591
25785,29-02-2016,F,0.047739,0.047739
25785,31-03-2016,F,0.079137,0.079137
25785,29-04-2016,F,0.015556,0.004444
25785,31-05-2016,F,-0.005162,-0.005162
25785,30-06-2016,F,-0.068199,-0.068199
25785,29-07-2016,F,0.019093,0.00716
25785,31-08-2016,F,-0.004739,-0.004739
25785,30-09-2016,F,-0.042064,-0.042064
25785,31-10-2016,F,-0.014913,-0.027341
25785,30-11-2016,F,0.018739,0.018739
25785,30-12-2016,F,0.014214,0.014214
25785,31-01-2017,F,0.035449,0.018961
25785,28-02-2017,F,0.013754,0.013754
25785,31-03-2017,F,-0.071029,-0.071029
25785,28-04-2017,F,-0.001718,-0.014605
25785,31-05-2017,F,-0.030514,-0.030514
25785,30-06-2017,F,0.006295,0.006295
25785,31-07-2017,F,0.016086,0.002681
25785,31-08-2017,F,-0.016934,-0.016934
25785,29-09-2017,F,0.085222,0.085222
25785,31-10-2017,F,0.037594,0.025063
25785,30-11-2017,F,0.020375,0.020375
25785,29-12-2017,F,-0.002396,-0.002396
25785,31-01-2018,F,-0.099279,-0.121697
25785,28-02-2018,F,-0.032817,-0.032817
25785,29-03-2018,F,0.044298,0.044298
25785,30-04-2018,F,0.027978,0.01444
25785,31-05-2018,F,0.02758,0.02758
25785,29-06-2018,F,-0.041558,-0.041558
25785,31-07-2018,F,-0.079494,-0.093044
25785,31-08-2018,F,-0.055777,-0.055777
25785,28-09-2018,F,-0.024262,-0.024262
25785,31-10-2018,F,0.048649,0.032432
25785,30-11-2018,F,-0.01466,-0.01466
25785,31-12-2018,F,-0.187035,-0.187035
25785,31-01-2019,F,0.169935,0.150327
25785,28-02-2019,F,-0.003409,-0.003409
25785,29-03-2019,F,0.00114,0.00114
25785,30-04-2019,F,0.207289,0.190205
25785,31-05-2019,F,-0.088995,-0.088995
25785,28-06-2019,F,0.07458,0.07458
25785,31-07-2019,F,-0.053763,-0.068426
25785,30-08-2019,F,-0.037775,-0.037775
25785,30-09-2019,F,-0.001091,-0.001091
25785,31-10-2019,F,-0.045851,-0.062227
25785,29-11-2019,F,0.054715,0.054715
25785,31-12-2019,F,0.02649,0.02649
25785,31-01-2020,F,-0.035484,-0.051613
25785,28-02-2020,F,-0.210884,-0.210884
25785,31-03-2020,F,-0.306035,-0.306035
25785,30-04-2020,F,0.05383,0.05383
25785,29-05-2020,F,0.121807,0.121807
25785,30-06-2020,F,0.064799,0.064799
25785,31-07-2020,F,0.087171,0.087171
25785,31-08-2020,F,0.03177,0.03177
25785,30-09-2020,F,-0.02346,-0.02346
25785,30-10-2020,F,0.160661,0.160661
25785,30-11-2020,F,0.174644,0.174644
25785,31-12-2020,F,-0.031938,-0.031938
25785,29-01-2021,F,0.197952,0.197952
25785,26-02-2021,F,0.111111,0.111111
25785,31-03-2021,F,0.047009,0.047009
25785,30-04-2021,F,-0.057959,-0.057959
25785,28-05-2021,F,0.259099,0.259099
25785,30-06-2021,F,0.022712,0.022712
25785,30-07-2021,F,-0.061238,-0.061238
25785,31-08-2021,F,-0.06595,-0.06595
25785,30-09-2021,F,0.086723,0.086723
25785,29-10-2021,F,0.206215,0.206215
25785,30-11-2021,F,0.129391,0.123536
25785,31-12-2021,F,0.082335,0.082335
25785,31-01-2022,F,-0.017814,-0.022629
25785,28-02-2022,F,-0.134975,-0.134975
25785,31-03-2022,F,-0.037016,-0.037016
25785,29-04-2022,F,-0.156712,-0.162626
25785,31-05-2022,F,-0.033898,-0.033898
25785,30-06-2022,F,-0.186404,-0.186404
25785,29-07-2022,F,0.319856,0.319856
25785,31-08-2022,F,0.047651,0.03744
25785,30-09-2022,F,-0.265092,-0.265092
25785,31-10-2022,F,0.19375,0.19375
25785,30-11-2022,F,0.05086,0.039641
25785,30-12-2022,F,-0.163309,-0.163309
25785,31-01-2023,F,0.161651,0.161651
25785,28-02-2023,F,-0.047372,-0.106588
25785,31-03-2023,F,0.043911,0.043911
25785,28-04-2023,F,-0.045238,-0.057143
25785,31-05-2023,F,0.010101,0.010101
25785,30-06-2023,F,0.260833,0.260833
25785,31-07-2023,F,-0.116986,-0.1269
25785,31-08-2023,F,-0.081756,-0.081756
25785,29-09-2023,F,0.023908,0.023908
25785,31-10-2023,F,-0.202899,-0.214976
25785,30-11-2023,F,0.052308,0.052308
25785,29-12-2023,F,0.188109,0.188109
27959,31-01-2014,DUK,0.02333,0.02333
27959,28-02-2014,DUK,0.014727,0.003682
27959,31-03-2014,DUK,0.004797,0.004797
27959,30-04-2014,DUK,0.045914,0.045914
27959,30-05-2014,DUK,-0.035307,-0.045778
27959,30-06-2014,DUK,0.043754,0.043754
27959,31-07-2014,DUK,-0.027767,-0.027767
27959,29-08-2014,DUK,0.036809,0.025787
27959,30-09-2014,DUK,0.010542,0.010542
27959,31-10-2014,DUK,0.098703,0.098703
27959,28-11-2014,DUK,-0.005539,-0.015216
27959,31-12-2014,DUK,0.032633,0.032633
27959,30-01-2015,DUK,0.043093,0.043093
27959,27-02-2015,DUK,-0.089454,-0.098577
27959,31-03-2015,DUK,-0.022533,-0.022533
27959,30-04-2015,DUK,0.010289,0.010289
27959,29-05-2015,DUK,-0.013472,-0.02372
27959,30-06-2015,DUK,-0.067477,-0.067477
27959,31-07-2015,DUK,0.050977,0.050977
27959,31-08-2015,DUK,-0.033482,-0.044597
27959,30-09-2015,DUK,0.014525,0.014525
27959,30-10-2015,DUK,-0.006533,-0.006533
27959,30-11-2015,DUK,-0.040367,-0.05191
27959,31-12-2015,DUK,0.053571,0.053571
27959,29-01-2016,DUK,0.05477,0.05477
27959,29-02-2016,DUK,-0.00259,-0.013546
27959,31-03-2016,DUK,0.08616,0.08616
27959,29-04-2016,DUK,-0.02355,-0.02355
27959,31-05-2016,DUK,0.003491,-0.006981
27959,30-06-2016,DUK,0.096638,0.096638
27959,29-07-2016,DUK,-0.002331,-0.002331
27959,31-08-2016,DUK,-0.059294,-0.069284
27959,30-09-2016,DUK,0.00477,0.00477
27959,31-10-2016,DUK,-0.00025,-0.00025
27959,30-11-2016,DUK,-0.067421,-0.078105
27959,30-12-2016,DUK,0.052189,0.052189
27959,31-01-2017,DUK,0.011853,0.011853
27959,28-02-2017,DUK,0.061943,0.051057
27959,31-03-2017,DUK,-0.006542,-0.006542
27959,28-04-2017,DUK,0.005975,0.005975
27959,31-05-2017,DUK,0.048909,0.038545
27959,30-06-2017,DUK,-0.024393,-0.024393
27959,31-07-2017,DUK,0.018304,0.018304
27959,31-08-2017,DUK,0.036067,0.025611
27959,29-09-2017,DUK,-0.038717,-0.038717
27959,31-10-2017,DUK,0.052312,0.052312
27959,30-11-2017,DUK,0.01993,0.009852
27959,29-12-2017,DUK,-0.056851,-0.056851
27959,31-01-2018,DUK,-0.066698,-0.066698
27959,28-02-2018,DUK,-0.028917,-0.040255
27959,29-03-2018,DUK,0.028272,0.028272
27959,30-04-2018,DUK,0.034723,0.034723
27959,31-05-2018,DUK,-0.026322,-0.037425
27959,29-06-2018,DUK,0.024883,0.024883
27959,31-07-2018,DUK,0.032119,0.032119
27959,31-08-2018,DUK,0.006708,-0.004656
27959,28-09-2018,DUK,-0.015017,-0.015017
27959,31-10-2018,DUK,0.032617,0.032617
27959,30-11-2018,DUK,0.083111,0.071887
27959,31-12-2018,DUK,-0.025629,-0.025629
27959,31-01-2019,DUK,0.017149,0.017149
27959,28-02-2019,DUK,0.031983,0.021417
27959,29-03-2019,DUK,0.003792,0.003792
27959,30-04-2019,DUK,0.012444,0.012444
27959,31-05-2019,DUK,-0.050291,-0.06047
27959,28-06-2019,DUK,0.030721,0.030721
27959,31-07-2019,DUK,-0.017226,-0.017226
27959,30-08-2019,DUK,0.080316,0.069419
27959,30-09-2019,DUK,0.033642,0.033642
27959,31-10-2019,DUK,-0.016691,-0.016691
27959,29-11-2019,DUK,-0.054583,-0.064609
27959,31-12-2019,DUK,0.034479,0.034479
27959,31-01-2020,DUK,0.070387,0.070387
27959,28-02-2020,DUK,-0.05106,-0.06074
27959,31-03-2020,DUK,-0.117993,-0.117993
27959,30-04-2020,DUK,0.046736,0.046736
27959,29-05-2020,DUK,0.02262,0.011458
27959,30-06-2020,DUK,-0.067033,-0.067033
27959,31-07-2020,DUK,0.060708,0.060708
27959,31-08-2020,DUK,-0.040536,-0.051924
27959,30-09-2020,DUK,0.102315,0.102315
27959,30-10-2020,DUK,0.040086,0.040086
27959,30-11-2020,DUK,0.016448,0.005971
27959,31-12-2020,DUK,-0.011871,-0.011871
27959,29-01-2021,DUK,0.026649,0.026649
27959,26-02-2021,DUK,-0.079202,-0.089468
27959,31-03-2021,DUK,0.127819,0.127819
27959,30-04-2021,DUK,0.043095,0.043095
27959,28-05-2021,DUK,0.004916,-0.004668
27959,30-06-2021,DUK,-0.014967,-0.014967
27959,30-07-2021,DUK,0.064729,0.064729
27959,31-08-2021,DUK,0.00509,-0.004281
27959,30-09-2021,DUK,-0.067552,-0.067552
27959,29-10-2021,DUK,0.045292,0.045292
27959,30-11-2021,DUK,-0.039359,-0.049015
27959,31-12-2021,DUK,0.081332,0.081332
27959,31-01-2022,DUK,0.001525,0.001525
27959,28-02-2022,DUK,-0.034885,-0.04426
27959,31-03-2022,DUK,0.112041,0.112041
27959,29-04-2022,DUK,-0.013434,-0.013434
27959,31-05-2022,DUK,0.030365,0.021423
27959,30-06-2022,DUK,-0.047192,-0.047192
27959,29-07-2022,DUK,0.025371,0.025371
27959,31-08-2022,DUK,-0.01833,-0.027472
27959,30-09-2022,DUK,-0.129922,-0.129922
27959,31-10-2022,DUK,0.00172,0.00172
27959,30-11-2022,DUK,0.083226,0.07244
27959,30-12-2022,DUK,0.030621,0.030621
27959,31-01-2023,DUK,-0.005243,-0.005243
27959,28-02-2023,DUK,-0.070132,-0.079941
27959,31-03-2023,DUK,0.023446,0.023446
27959,28-04-2023,DUK,0.024982,0.024982
27959,31-05-2023,DUK,-0.086822,-0.096986
27959,30-06-2023,DUK,0.00504,0.00504
27959,31-07-2023,DUK,0.043236,0.043236
27959,31-08-2023,DUK,-0.040536,-0.051485
27959,29-09-2023,DUK,-0.006081,-0.006081
27959,31-10-2023,DUK,0.007138,0.007138
27959,30-11-2023,DUK,0.049668,0.038137
27959,29-12-2023,DUK,0.051582,0.051582
47896,31-01-2014,JPM,-0.046854,-0.053352
47896,28-02-2014,JPM,0.026373,0.026373
47896,31-03-2014,JPM,0.068462,0.068462
47896,30-04-2014,JPM,-0.071652,-0.077911
47896,30-05-2014,JPM,-0.007324,-0.007324
47896,30-06-2014,JPM,0.03689,0.03689
47896,31-07-2014,JPM,0.00781,0.000868
47896,29-08-2014,JPM,0.030865,0.030865
47896,30-09-2014,JPM,0.013288,0.013288
47896,31-10-2014,JPM,0.010624,0.003984
47896,28-11-2014,JPM,-0.005291,-0.005291
47896,31-12-2014,JPM,0.040226,0.040226
47896,30-01-2015,JPM,-0.12464,-0.131032
47896,27-02-2015,JPM,0.126885,0.126885
47896,31-03-2015,JPM,-0.011423,-0.011423
47896,30-04-2015,JPM,0.050842,0.044239
47896,29-05-2015,JPM,0.039836,0.039836
47896,30-06-2015,JPM,0.0301,0.0301
47896,31-07-2015,JPM,0.017857,0.011364
47896,31-08-2015,JPM,-0.064643,-0.064643
47896,30-09-2015,JPM,-0.04883,-0.04883
47896,30-10-2015,JPM,0.061014,0.053797
47896,30-11-2015,JPM,0.037821,0.037821
47896,31-12-2015,JPM,-0.009748,-0.009748
47896,29-01-2016,JPM,-0.092231,-0.098894
47896,29-02-2016,JPM,-0.053782,-0.053782
47896,31-03-2016,JPM,0.051865,0.051865
47896,29-04-2016,JPM,0.074637,0.067207
47896,31-05-2016,JPM,0.032753,0.032753
47896,30-06-2016,JPM,-0.047955,-0.047955
47896,29-07-2016,JPM,0.037174,0.02945
47896,31-08-2016,JPM,0.055182,0.055182
47896,30-09-2016,JPM,-0.013482,-0.013482
47896,31-10-2016,JPM,0.047304,0.040096
47896,30-11-2016,JPM,0.157522,0.157522
47896,30-12-2016,JPM,0.076338,0.076338
47896,31-01-2017,JPM,-0.013675,-0.019237
47896,28-02-2017,JPM,0.070779,0.070779
47896,31-03-2017,JPM,-0.030678,-0.030678
47896,28-04-2017,JPM,-0.003871,-0.009563
47896,31-05-2017,JPM,-0.055747,-0.055747
47896,30-06-2017,JPM,0.112599,0.112599
47896,31-07-2017,JPM,0.009847,0.004376
47896,31-08-2017,JPM,-0.009913,-0.009913
47896,29-09-2017,JPM,0.050831,0.050831
47896,31-10-2017,JPM,0.059261,0.053398
47896,30-11-2017,JPM,0.038863,0.038863
47896,29-12-2017,JPM,0.023154,0.023154
47896,31-01-2018,JPM,0.086871,0.081635
47896,28-02-2018,JPM,-0.00147,-0.00147
47896,29-03-2018,JPM,-0.047879,-0.047879
47896,30-04-2018,JPM,-0.005729,-0.010821
47896,31-05-2018,JPM,-0.016271,-0.016271
47896,29-06-2018,JPM,-0.026259,-0.026259
47896,31-07-2018,JPM,0.108541,0.103167
47896,31-08-2018,JPM,-0.003219,-0.003219
47896,28-09-2018,JPM,-0.015186,-0.015186
47896,31-10-2018,JPM,-0.026764,-0.033853
47896,30-11-2018,JPM,0.019905,0.019905
47896,31-12-2018,JPM,-0.122043,-0.122043
47896,31-01-2019,JPM,0.068429,0.060234
47896,28-02-2019,JPM,0.008309,0.008309
47896,29-03-2019,JPM,-0.029992,-0.029992
47896,30-04-2019,JPM,0.154302,0.146399
47896,31-05-2019,JPM,-0.086945,-0.086945
47896,28-06-2019,JPM,0.055115,0.055115
47896,31-07-2019,JPM,0.044723,0.037567
47896,30-08-2019,JPM,-0.052931,-0.052931
47896,30-09-2019,JPM,0.071273,0.071273
47896,31-10-2019,JPM,0.06908,0.061433
47896,29-11-2019,JPM,0.054755,0.054755
47896,31-12-2019,JPM,0.057984,0.057984
47896,31-01-2020,JPM,-0.044046,-0.050502
47896,28-02-2020,JPM,-0.122771,-0.122771
47896,31-03-2020,JPM,-0.224615,-0.224615
47896,30-04-2020,JPM,0.073642,0.063645
47896,29-05-2020,JPM,0.016186,0.016186
47896,30-06-2020,JPM,-0.033398,-0.033398
47896,31-07-2020,JPM,0.036998,0.027429
47896,31-08-2020,JPM,0.036734,0.036734
47896,30-09-2020,JPM,-0.039126,-0.039126
47896,30-10-2020,JPM,0.027735,0.018386
47896,30-11-2020,JPM,0.202366,0.202366
47896,31-12-2020,JPM,0.077961,0.077961
47896,29-01-2021,JPM,0.019674,0.012591
47896,26-02-2021,JPM,0.143779,0.143779
47896,31-03-2021,JPM,0.034382,0.034382
47896,30-04-2021,JPM,0.016291,0.010379
47896,28-05-2021,JPM,0.067811,0.067811
47896,30-06-2021,JPM,-0.052971,-0.052971
47896,30-07-2021,JPM,-0.018388,-0.024174
47896,31-08-2021,JPM,0.053828,0.053828
47896,30-09-2021,JPM,0.023382,0.023382
47896,29-10-2021,JPM,0.043986,0.037876
47896,30-11-2021,JPM,-0.065101,-0.065101
47896,31-12-2021,JPM,-0.003022,-0.003022
47896,31-01-2022,JPM,-0.055257,-0.061572
47896,28-02-2022,JPM,-0.04576,-0.04576
47896,31-03-2022,JPM,-0.038646,-0.038646
47896,29-04-2022,JPM,-0.117078,-0.124413
47896,31-05-2022,JPM,0.107825,0.107825
47896,30-06-2022,JPM,-0.148378,-0.148378
47896,29-07-2022,JPM,0.033301,0.024421
47896,31-08-2022,JPM,-0.01413,-0.01413
47896,30-09-2022,JPM,-0.081157,-0.081157
47896,31-10-2022,JPM,0.214163,0.204593
47896,30-11-2022,JPM,0.097712,0.097712
47896,30-12-2022,JPM,-0.029527,-0.029527
47896,31-01-2023,JPM,0.051156,0.043699
47896,28-02-2023,JPM,0.024221,0.024221
47896,31-03-2023,JPM,-0.090966,-0.090966
47896,28-04-2023,JPM,0.068529,0.060855
47896,31-05-2023,JPM,-0.018301,-0.018301
47896,30-06-2023,JPM,0.071697,0.071697
47896,31-07-2023,JPM,0.092959,0.086084
47896,31-08-2023,JPM,-0.073626,-0.073626
47896,29-09-2023,JPM,-0.008952,-0.008952
47896,31-10-2023,JPM,-0.033857,-0.041098
47896,30-11-2023,JPM,0.122393,0.122393
47896,29-12-2023,JPM,0.089826,0.089826
55976,31-01-2014,WMT,-0.050959,-0.050959
55976,28-02-2014,WMT,0.000268,0.000268
55976,31-03-2014,WMT,0.029585,0.023159
55976,30-04-2014,WMT,0.042915,0.042915
55976,30-05-2014,WMT,-0.030862,-0.036884
55976,30-06-2014,WMT,-0.022144,-0.022144
55976,31-07-2014,WMT,-0.019848,-0.019848
55976,29-08-2014,WMT,0.032618,0.026094
55976,30-09-2014,WMT,0.012848,0.012848
55976,31-10-2014,WMT,-0.002615,-0.002615
55976,28-11-2014,WMT,0.147765,0.147765
55976,31-12-2014,WMT,-0.01348,-0.018963
55976,30-01-2015,WMT,-0.01048,-0.01048
55976,27-02-2015,WMT,-0.012356,-0.012356
55976,31-03-2015,WMT,-0.014178,-0.020017
55976,30-04-2015,WMT,-0.051064,-0.051064
55976,29-05-2015,WMT,-0.042153,-0.048431
55976,30-06-2015,WMT,-0.044971,-0.044971
55976,31-07-2015,WMT,0.014803,0.014803
55976,31-08-2015,WMT,-0.093915,-0.100722
55976,30-09-2015,WMT,0.001699,0.001699
55976,30-10-2015,WMT,-0.117212,-0.117212
55976,30-11-2015,WMT,0.027952,0.027952
55976,31-12-2015,WMT,0.050136,0.041808
55976,29-01-2016,WMT,0.082545,0.082545
55976,29-02-2016,WMT,-0.000301,-0.000301
55976,31-03-2016,WMT,0.039946,0.032409
55976,29-04-2016,WMT,-0.023653,-0.023653
55976,31-05-2016,WMT,0.065949,0.058472
55976,30-06-2016,WMT,0.031647,0.031647
55976,29-07-2016,WMT,-0.000685,-0.000685
55976,31-08-2016,WMT,-0.014115,-0.020968
55976,30-09-2016,WMT,0.009518,0.009518
55976,31-10-2016,WMT,-0.029118,-0.029118
55976,30-11-2016,WMT,0.005856,0.005856
55976,30-12-2016,WMT,-0.011501,-0.0186
55976,31-01-2017,WMT,-0.034433,-0.034433
55976,28-02-2017,WMT,0.062781,0.062781
55976,31-03-2017,WMT,0.023403,0.016213
55976,28-04-2017,WMT,0.043008,0.043008
55976,31-05-2017,WMT,0.052275,0.045491
55976,30-06-2017,WMT,-0.03715,-0.03715
55976,31-07-2017,WMT,0.05695,0.05695
55976,31-08-2017,WMT,-0.017627,-0.024003
55976,29-09-2017,WMT,0.000897,0.000897
55976,31-10-2017,WMT,0.117353,0.117353
55976,30-11-2017,WMT,0.113618,0.113618
55976,29-12-2017,WMT,0.020878,0.015633
55976,31-01-2018,WMT,0.079494,0.079494
55976,28-02-2018,WMT,-0.155628,-0.155628
55976,29-03-2018,WMT,-0.005777,-0.011554
55976,30-04-2018,WMT,-0.005732,-0.005732
55976,31-05-2018,WMT,-0.061045,-0.066923
55976,29-06-2018,WMT,0.037679,0.037679
55976,31-07-2018,WMT,0.041798,0.041798
55976,31-08-2018,WMT,0.08013,0.074302
55976,28-09-2018,WMT,-0.020342,-0.020342
55976,31-10-2018,WMT,0.067831,0.067831
55976,30-11-2018,WMT,-0.026227,-0.026227
55976,31-12-2018,WMT,-0.040758,-0.046083
55976,31-01-2019,WMT,0.028771,0.028771
55976,28-02-2019,WMT,0.032975,0.032975
55976,29-03-2019,WMT,-0.009395,-0.014749
55976,30-04-2019,WMT,0.054445,0.054445
55976,31-05-2019,WMT,-0.00846,-0.013613
55976,28-06-2019,WMT,0.089215,0.089215
55976,31-07-2019,WMT,-0.000996,-0.000996
55976,30-08-2019,WMT,0.039953,0.035151
55976,30-09-2019,WMT,0.038684,0.038684
55976,31-10-2019,WMT,-0.011965,-0.011965
55976,29-11-2019,WMT,0.015606,0.015606
55976,31-12-2019,WMT,0.002351,-0.002099
55976,31-01-2020,WMT,-0.036604,-0.036604
55976,28-02-2020,WMT,-0.059481,-0.059481
55976,31-03-2020,WMT,0.060178,0.055163
55976,30-04-2020,WMT,0.069794,0.069794
55976,29-05-2020,WMT,0.025093,0.02065
55976,30-06-2020,WMT,-0.034499,-0.034499
55976,31-07-2020,WMT,0.080314,0.080314
55976,31-08-2020,WMT,0.077203,0.073029
55976,30-09-2020,WMT,0.007634,0.007634
55976,30-10-2020,WMT,-0.008291,-0.008291
55976,30-11-2020,WMT,0.101189,0.101189
55976,31-12-2020,WMT,-0.053014,-0.056548
55976,29-01-2021,WMT,-0.02539,-0.02539
55976,26-02-2021,WMT,-0.075237,-0.075237
55976,31-03-2021,WMT,0.049723,0.04549
55976,30-04-2021,WMT,0.030038,0.030038
55976,28-05-2021,WMT,0.019084,0.015153
55976,30-06-2021,WMT,-0.007111,-0.007111
55976,30-07-2021,WMT,0.01085,0.01085
55976,31-08-2021,WMT,0.042792,0.038934
55976,30-09-2021,WMT,-0.058879,-0.058879
55976,29-10-2021,WMT,0.072033,0.072033
55976,30-11-2021,WMT,-0.058827,-0.058827
55976,31-12-2021,WMT,0.032781,0.02887
55976,31-01-2022,WMT,-0.033727,-0.033727
55976,28-02-2022,WMT,-0.033259,-0.033259
55976,31-03-2022,WMT,0.105948,0.101805
55976,29-04-2022,WMT,0.02733,0.02733
55976,31-05-2022,WMT,-0.155566,-0.159226
55976,30-06-2022,WMT,-0.054808,-0.054808
55976,29-07-2022,WMT,0.086116,0.086116
55976,31-08-2022,WMT,0.008027,0.003786
55976,30-09-2022,WMT,-0.021501,-0.021501
55976,31-10-2022,WMT,0.097379,0.097379
55976,30-11-2022,WMT,0.070892,0.070892
55976,30-12-2022,WMT,-0.066067,-0.069742
55976,31-01-2023,WMT,0.01467,0.01467
55976,28-02-2023,WMT,-0.012094,-0.012094
55976,31-03-2023,WMT,0.041441,0.03743
55976,28-04-2023,WMT,0.023873,0.023873
55976,31-05-2023,WMT,-0.023382,-0.027158
55976,30-06-2023,WMT,0.070198,0.070198
55976,31-07-2023,WMT,0.017051,0.017051
55976,31-08-2023,WMT,0.020768,0.017203
